query_key,query_index,query_sequence,question,native_query,label,positive,page2_gain,cross_query_duplicate_ratio,exclusive_candidate_ratio,invalid_url_count,latency_seconds,marginal_unique_candidate_count,max_jaccard,mean_jaccard,organic_count,original_need_more_search_score,page_fill_ratio,query_lexical_max,query_lexical_mean,query_lexical_rank_slope,query_lexical_tail3,query_lexical_top1,query_lexical_top3,query_lexical_top3_minus_tail3,question_duplicate_ratio,question_lexical_max,question_lexical_mean,question_lexical_rank_slope,question_lexical_tail3,question_lexical_top1,question_lexical_top3,question_lexical_top3_minus_tail3,question_native_query_count,question_unique_candidate_count,sequential_marginal_unique_candidate_count,snippet_available_ratio,tail5_exclusive_candidate_count,tail5_valid_candidate_count,text_tail3_observed_count,text_top3_observed_count,valid_candidate_count,valid_candidate_occurrence_count,within_query_duplicate_ratio
Q27/s05,27,5,Show me research on rejection sampling finetuning.,Studies on improving rejection sampling efficiency in fine-tuning,positive,True,1,0.8,0.2,0,2.99004140868783,2,0.5833333333333334,0.3801450742240216,10,0.4099274628879892,1.0,0.3418124115966666,0.23529024956284234,-0.01568248197646943,0.17319807563752204,0.2429974489701948,0.28786917662489764,0.1146711009873756,0.4444444444444444,0.2749735929770513,0.17938691768205417,-0.01573226359857471,0.12213393148683803,0.19558714272453187,0.23165441806745607,0.10952048658061804,5,25,2,1.0,2,5,3,3,10,10,0.0
Q28/s01,28,1,"Show me code evaluation datasets with a mid-level hardness. It show be harder than HumanEval and MBPP, but easier than code_contests.",Survey papers on code evaluation datasets,negative,False,0,0.5555555555555556,0.4444444444444444,0,3.3975812271237373,4,0.2,0.12916666666666668,10,0.591875,0.9,0.3488241605945399,0.24681817449171947,-0.00901431619660825,0.2287947435753352,0.3488241605945399,0.2816748806663214,0.05288013709098621,0.26315789473684215,0.1987282065608834,0.14420279963149266,-0.0027465887953283387,0.12645077224523152,0.19847519980809883,0.15037944757802685,0.02392867533279533,4,28,9,1.0,3,5,3,3,9,10,0.09999999999999998
Q28/s02,28,2,"Show me code evaluation datasets with a mid-level hardness. It show be harder than HumanEval and MBPP, but easier than code_contests.",Middle difficulty level code evaluation datasets,negative,False,0,0.7777777777777778,0.2222222222222222,0,2.98058820143342,2,0.35714285714285715,0.18571428571428572,10,0.46642857142857136,0.9,0.2945454892949722,0.16661537495526965,-0.009023762082365001,0.18488607997830306,0.21078440040254143,0.2475532106009444,0.06266713062264134,0.26315789473684215,0.18115591413312612,0.09863496443367196,0.0007054842623231093,0.11841884925292588,0.1056635170860965,0.12022014131875773,0.0018012920658318499,4,28,6,1.0,1,5,3,3,9,10,0.09999999999999998
Q28/s03,28,3,"Show me code evaluation datasets with a mid-level hardness. It show be harder than HumanEval and MBPP, but easier than code_contests.",Code evaluation datasets with mid-level hardness,negative,False,0,0.0,1.0,0,2.837916363030672,10,0.0,0.0,10,1.0,1.0,0.2511764304344163,0.10406816917896726,0.0056229355548229314,0.14368331092066947,0.11224568526417218,0.10140478711745843,-0.04227852380321104,0.26315789473684215,0.16259809864584207,0.07055745855387081,0.005379619474040749,0.10364393502708201,0.07266181374418186,0.06564399991817822,-0.03799993510890379,4,28,10,1.0,5,5,3,3,10,10,0.0
Q28/s04,28,4,"Show me code evaluation datasets with a mid-level hardness. It show be harder than HumanEval and MBPP, but easier than code_contests.",Comparison studies on difficulty levels of different code evaluation datasets,negative,False,0,0.7,0.3,0,2.9771632812917233,3,0.35714285714285715,0.18154761904761904,10,0.5592261904761905,1.0,0.34784811076359184,0.19132403965393252,0.014672149048746424,0.2548732570817385,0.1473421920904008,0.17518228593786547,-0.07969097114387305,0.26315789473684215,0.19847519980809883,0.11153554375762516,-0.005678402277662873,0.13341228221706072,0.13102084853340895,0.1519052800388904,0.01849299782182967,4,28,3,1.0,3,5,3,3,10,10,0.0
Q29/s01,29,1,Research on teaching llms to do math prove and solve IMO level math problems.,Survey papers on teaching language models mathematics,negative,False,0,0.375,0.625,0,3.8770527690649033,5,0.2,0.06666666666666667,10,0.6233333333333334,0.8,0.32454327572043246,0.07944861364307988,-0.019691736541005755,0.037049332811290074,0.32454327572043246,0.15693173439641356,0.11988240158512348,0.33333333333333337,0.1322512148767229,0.028434679250700964,0.008218941997823265,0.06438135304285213,0.013834841508237532,0.014598359419998907,-0.04978299362285322,5,28,8,1.0,3,5,3,3,8,10,0.19999999999999996
Q29/s02,29,2,Research on teaching llms to do math prove and solve IMO level math problems.,Research on solving IMO level math problems using LLMs,negative,False,0,0.75,0.25,0,3.1924396194517612,2,0.45454545454545453,0.21167557932263814,10,0.41532976827094475,0.8,0.3878190255434271,0.14195498847314963,-0.03282172643294919,0.03531218958313491,0.2768274466138623,0.2883255219512996,0.2530133323681647,0.33333333333333337,0.214307104841804,0.08707136790794735,-0.017044677943474463,0.025582310880185782,0.20055074134587692,0.16932040333264936,0.14373809245246358,5,28,8,1.0,2,5,3,3,8,10,0.19999999999999996
Q29/s03,29,3,Research on teaching llms to do math prove and solve IMO level math problems.,Methods to teach language models mathematical proof,negative,False,0,0.4,0.6,0,3.462607968598604,6,0.2,0.09595588235294118,10,0.7520220588235293,1.0,0.34436018778736655,0.14996142905188842,-0.025115293421054986,0.02693878416245935,0.2027164426105932,0.21233836075998175,0.1853995765975224,0.33333333333333337,0.2143862898926193,0.06752791002688824,0.010112023447956841,0.1327795464644915,0.14053032015622574,0.06714105480268641,-0.06563849166180509,5,28,6,1.0,4,5,3,3,10,10,0.0
Q29/s04,29,4,Research on teaching llms to do math prove and solve IMO level math problems.,Advanced techniques to solve IMO level math problems with LLMs,negative,False,0,0.75,0.25,0,3.2374060451984406,2,0.45454545454545453,0.219245337995338,10,0.41230186480186487,0.8,0.3066710493195821,0.12340422746406567,-0.015008978553652836,0.054066233498824105,0.08821927340458498,0.1871554005215703,0.13308916702274617,0.33333333333333337,0.24111706945564065,0.09478641846403656,-0.007377101574992967,0.046322151376644215,0.07558334051647275,0.12706888554603568,0.08074673416939146,5,28,2,1.0,2,5,3,3,8,10,0.19999999999999996
Q29/s05,29,5,Research on teaching llms to do math prove and solve IMO level math problems.,Machine learning approaches for solving IMO problems,positive,True,1,0.5,0.5,0,3.3812994100153446,4,0.3333333333333333,0.14102564102564102,10,0.5435897435897437,0.8,0.36668404890988077,0.17710972408806008,-0.020112688485016364,0.09387489484773118,0.36668404890988077,0.2361054100796814,0.1422305152319502,0.33333333333333337,0.23674548489895153,0.07849425584725785,-0.022435803201757715,0.0,0.23674548489895153,0.16680068054508898,0.16680068054508898,5,28,4,1.0,2,5,3,3,8,10,0.19999999999999996
Q30/s01,30,1,"I would like to find some research papers about test time training topic, in LLM research area.",Survey papers on test time training in language models,negative,False,0,0.4,0.6,0,2.6527958400547504,6,0.1875,0.13613153594771243,10,0.7319342320261437,1.0,0.34150807457248383,0.13429050014695473,-0.009888633113995658,0.048971508376154126,0.0771274279731117,0.15821892680355426,0.10924741842740013,0.4130434782608695,0.21823183111960326,0.051762863386066164,-0.00884055447162585,0.0,0.030402289923000758,0.08287804034753467,0.08287804034753467,5,27,10,1.0,3,5,3,3,10,10,0.0
Q30/s02,30,2,"I would like to find some research papers about test time training topic, in LLM research area.",Test-time training techniques in large language models,positive,True,1,0.75,0.25,0,3.8271474093198776,2,0.38461538461538464,0.2578983516483517,10,0.3968406593406593,0.8,0.4716979203091276,0.3189256037899463,-0.014042833539633858,0.307870854103583,0.40655883905188167,0.4148398945735712,0.10696904046998817,0.4130434782608695,0.30703661150744604,0.19322063936211248,-0.0075679158880884445,0.1893949505146588,0.23050999796043914,0.24734960644277562,0.05795465592811683,5,27,6,1.0,2,5,3,3,8,10,0.19999999999999996
Q30/s03,30,3,"I would like to find some research papers about test time training topic, in LLM research area.",Advancements in test time training for language models,negative,False,0,0.9,0.1,0,1.9255072213709354,1,0.46153846153846156,0.2850678733031674,10,0.4074660633484163,1.0,0.46075106443962877,0.21839034354002737,-0.03518293348159024,0.07629024771649631,0.4153382008118899,0.3766495790737282,0.3003593313572319,0.4130434782608695,0.3069249622469761,0.1292721163490633,-0.024535095747080328,0.03909449336568298,0.2358336916109556,0.23078105039658273,0.19168655703089976,5,27,3,1.0,0,5,3,3,10,10,0.0
Q30/s04,30,4,"I would like to find some research papers about test time training topic, in LLM research area.",LLM research on test time training,negative,False,0,0.3333333333333333,0.6666666666666666,0,2.6038967967033386,6,0.21428571428571427,0.1281220821661998,10,0.69234506302521,0.9,0.546314060774064,0.32557436701257353,-0.021976825571182624,0.28069438784705975,0.4834474446833927,0.40811751210228364,0.1274231242552239,0.4130434782608695,0.30902154115346114,0.18416054038905025,-0.012431150862280835,0.15877426292620828,0.273461155678637,0.2308509182115332,0.07207665528532492,5,27,6,1.0,4,5,3,3,9,10,0.09999999999999998
Q30/s05,30,5,"I would like to find some research papers about test time training topic, in LLM research area.",Online learning techniques for test-time training in large language models,negative,False,0,0.7777777777777778,0.2222222222222222,0,2.0833047330379486,2,0.46153846153846156,0.2704326923076923,10,0.4283052884615385,0.9,0.4281747228406363,0.1943106843688959,-0.03528593382042859,0.07624963111928303,0.34513514558574615,0.34700509040965527,0.27075545929037226,0.4130434782608695,0.3069249622469761,0.11103000524384712,-0.018970854805239166,0.027077161797078395,0.04617388582604301,0.19550599371843053,0.16842883192135213,5,27,2,1.0,1,5,3,3,9,10,0.09999999999999998
Q31/s01,31,1,DPO training for large-scale vision-language models.,Survey papers on DPO training for vision-language models,negative,False,0,0.8,0.2,0,2.3180194832384586,2,0.5384615384615384,0.30723443223443225,10,0.44638278388278385,1.0,0.24722543120813617,0.1460841610264857,-0.004311322674075425,0.12239449547306758,0.19827117249965426,0.12579046483451614,0.003395969361448564,0.4772727272727273,0.22781511285861192,0.13281423076402396,-0.004415420352222778,0.10591921896713538,0.20361472312640824,0.11784475104372298,0.0119255320765876,5,23,10,1.0,2,5,3,3,10,10,0.0
Q31/s02,31,2,DPO training for large-scale vision-language models.,Effects of DPO training on large-scale vision-language models,negative,False,0,1.0,0.0,0,2.6111516915261745,0,0.5384615384615384,0.3846153846153846,10,0.3076923076923077,1.0,0.2013673031237244,0.14909197197906304,-0.003830815429908253,0.12321360478074872,0.165347687640206,0.1687609010319391,0.04554729625119039,0.4772727272727273,0.2423751284820625,0.17945408864053078,-0.004610949084641576,0.14830567240165604,0.19902023026738955,0.20312853395684066,0.05482286155518462,5,23,3,1.0,0,5,3,3,10,10,0.0
Q31/s03,31,3,DPO training for large-scale vision-language models.,Comparative studies on DPO and other methods for training large-scale vision-language models,negative,False,0,0.0,1.0,0,5.670432396233082,5,0.0,0.0,7,0.5,0.5,0.3091415058378234,0.2269542431004971,-0.006827686550597671,,0.1904841914109469,0.24976851457537183,,0.4772727272727273,0.34782775964584683,0.2826253984602949,-0.0091893883022422,,0.26536258525147743,0.30642556825125616,,5,23,5,1.0,2,2,0,3,5,7,0.2857142857142857
Q31/s04,31,4,DPO training for large-scale vision-language models.,Application of DPO in large-scale vision-language model training,negative,False,0,0.7777777777777778,0.2222222222222222,0,3.469808377325535,2,0.46153846153846156,0.27133699633699637,10,0.42789835164835166,0.9,0.37203421567091016,0.2032716017518058,-0.010223860814069563,0.1721784779743141,0.37203421567091016,0.22584800628547153,0.05366952831115743,0.4772727272727273,0.3533746436282411,0.19716735292621546,-0.004689305330728002,0.1961409263882596,0.21195905625321215,0.1865978422706913,-0.009543084117568323,5,23,2,1.0,2,5,3,3,9,10,0.09999999999999998
Q31/s05,31,5,DPO training for large-scale vision-language models.,Challenges in DPO training for large-scale vision-language models,negative,False,0,0.7,0.3,0,2.942172285169363,3,0.5384615384615384,0.2846153846153846,10,0.5076923076923077,1.0,0.25734879732743354,0.1487916136973415,-0.011358555650137322,0.12417731914471311,0.18380228062555085,0.19911666183262555,0.07493934268791244,0.4772727272727273,0.2277790031358428,0.1311300074867113,-0.010494358143272332,0.13756265901694992,0.20361472312640824,0.19236303160510576,0.05480037258815584,5,23,3,1.0,3,5,3,3,10,10,0.0
Q32/s01,32,1,Show me cutting edge research works on neural network based quantum Monte Carlo.,Application of neural networks in quantum Monte Carlo studies,positive,True,1,0.8,0.2,0,3.063782475888729,2,0.5384615384615384,0.2739010989010989,10,0.46304945054945057,1.0,0.51675574501189,0.37233308014640193,-0.025086959774118563,0.316967271281753,0.5051041928335573,0.4845713789344694,0.16760410765271638,0.4390243902439024,0.538923278807088,0.3258085600567817,-0.020686421033303617,0.28041061071640183,0.4728027938605223,0.4289079921064412,0.14849738139003937,5,23,10,1.0,2,5,3,3,10,10,0.0
Q32/s02,32,2,Show me cutting edge research works on neural network based quantum Monte Carlo.,Neural network based quantum Monte Carlo papers,positive,True,1,0.7777777777777778,0.2222222222222222,0,2.425001610070467,2,0.46153846153846156,0.23800366300366302,10,0.4428983516483516,0.9,0.6773142560047789,0.4749515192113245,-0.0017720942403842402,0.4628913288781522,0.27863454530110293,0.48572632352199463,0.02283499464384242,0.4390243902439024,0.5164623839584648,0.36215773062784096,-0.0013512487119146806,0.35296165274339875,0.21246306311080382,0.37037368219188926,0.017412029448490518,5,23,4,1.0,1,5,3,3,9,10,0.09999999999999998
Q32/s03,32,3,Show me cutting edge research works on neural network based quantum Monte Carlo.,Recent advancements in quantum Monte Carlo using neural networks,negative,False,0,0.0,1.0,0,6.109031014144421,4,0.0,0.0,7,0.4,0.4,0.4277220836329798,0.3119540777427518,-0.031179129951250304,,0.4277220836329798,0.3861753204881222,,0.4390243902439024,0.4728751908287134,0.30649034517731627,-0.049388345007305,,0.4728751908287134,0.42274101614121684,,5,23,4,1.0,2,2,0,3,4,7,0.4285714285714286
Q32/s04,32,4,Show me cutting edge research works on neural network based quantum Monte Carlo.,Survey papers on neural network based quantum Monte Carlo,negative,False,0,0.9,0.1,0,4.78984472155571,1,0.5384615384615384,0.3214285714285714,10,0.3892857142857143,1.0,0.6032446459904135,0.4013463044549573,-0.0059250680329484265,0.39275901448606176,0.6032446459904135,0.41129730851819746,0.018538294032135694,0.4390243902439024,0.4728027938605223,0.31456168788759564,-0.004643868351607721,0.3078312598332889,0.4728027938605223,0.3223609490233375,0.0145296891900486,5,23,1,1.0,1,5,3,3,10,10,0.0
Q32/s05,32,5,Show me cutting edge research works on neural network based quantum Monte Carlo.,State-of-the-art research in neural network quantum Monte Carlo,positive,True,2,0.5,0.5,0,2.8429326489567757,4,0.2857142857142857,0.15476190476190477,10,0.5380952380952382,0.8,0.48316389685545735,0.2742610414514372,-0.0017810106911573596,0.2697778794189092,0.2635423850436544,0.25881899703014544,-0.010958882388763747,0.4390243902439024,0.353371032766868,0.2313662290901416,0.0017134012775944045,0.24769201733856042,0.24888891122305687,0.21422396719484119,-0.03346805014371923,5,23,4,1.0,3,5,3,3,8,10,0.19999999999999996
Q33/s01,33,1,Show me some popular papers on generating textual adversarial examples for machine translation.,Survey papers on textual adversarial examples in machine translation,negative,False,0,0.9,0.1,0,4.733041122555733,1,0.6666666666666666,0.35661764705882354,10,0.3716911764705882,1.0,0.4303328974271495,0.25901745631673273,-0.006653689682563177,0.2691824370724319,0.4303328974271495,0.26219196105767206,-0.006990476014759828,0.5,0.4066631523647868,0.21191031905336338,-0.008822363059419204,0.21350930334445792,0.4066631523647868,0.23292889772522044,0.019419594380762517,5,25,10,1.0,0,5,3,3,10,10,0.0
Q33/s02,33,2,Show me some popular papers on generating textual adversarial examples for machine translation.,Textual adversarial examples in machine translation research papers,positive,True,1,0.9,0.1,0,3.3547037728130817,1,0.6666666666666666,0.3849206349206349,10,0.35753968253968255,1.0,0.5319585785924116,0.30546962382285664,0.006115429630794465,0.29810439293703966,0.40303871588041656,0.25701147673724756,-0.04109291619979211,0.5,0.49781641618965994,0.25004241340782873,0.006227939959992241,0.23664218740775486,0.31994148894041297,0.2040216765837625,-0.032620510823992366,5,25,2,1.0,1,5,3,3,10,10,0.0
Q33/s03,33,3,Show me some popular papers on generating textual adversarial examples for machine translation.,Adversarial example creation in machine translation using textual methods,positive,True,1,0.5,0.5,0,2.7978851795196533,5,0.17647058823529413,0.1437908496732026,10,0.6781045751633987,1.0,0.33094351241606434,0.1857912069934526,0.008386798076000452,0.17836701608250724,0.10600878266032783,0.11370526155863075,-0.06466175452387649,0.5,0.2818871521385885,0.20219463320757905,0.007947438479826709,0.20814601249787934,0.1662053474417659,0.14460893711296416,-0.06353707538491518,5,25,7,1.0,4,5,3,3,10,10,0.0
Q33/s04,33,4,Show me some popular papers on generating textual adversarial examples for machine translation.,State-of-the-art techniques for generating adversarial examples in machine translation,negative,False,0,0.7,0.3,0,2.324124377220869,3,0.42857142857142855,0.30158730158730157,10,0.4992063492063492,1.0,0.3243618495174368,0.20711306619700476,-0.016610296089814958,0.1581625498349824,0.3186874479962181,0.270041031072041,0.11187848123705862,0.5,0.31928891276631277,0.18857481360915093,-0.025243172425182626,0.07282513105774073,0.3137032574403093,0.2658176580925281,0.19299252703478736,5,25,4,1.0,3,5,3,3,10,10,0.0
Q33/s05,33,5,Show me some popular papers on generating textual adversarial examples for machine translation.,Methods for generating adversarial examples in machine translation,positive,True,1,0.8,0.2,0,5.974692411720753,2,0.3333333333333333,0.27328431372549017,10,0.4633578431372549,1.0,0.3927463926370746,0.2908662388582123,-0.011673544285486188,0.2359256895478454,0.19928857612830447,0.3279934289987231,0.09206773945087768,0.5,0.31994148894041297,0.23009174853624237,-0.011177191608473703,0.18071336343011252,0.162345689153723,0.26719203028681626,0.08647866685670375,5,25,2,1.0,1,5,3,3,10,10,0.0
Q34/s01,34,1,Show me research on 3d scene understanding leveraging progress on 3D AIGC foundation models.,Foundation models and their role in 3D scene understanding,positive,True,2,0.0,1.0,0,6.199676312506199,4,0.0,0.0,7,0.4,0.4,0.4043237763214117,0.3422841591723769,0.004298379777479379,,0.2938643218240298,0.3507903516593015,,0.47058823529411764,0.37697128719768874,0.31831268434133914,0.007558921026267124,,0.2639170103097655,0.32580386710387754,,5,18,4,1.0,2,2,0,3,4,7,0.4285714285714286
Q34/s02,34,2,Show me research on 3d scene understanding leveraging progress on 3D AIGC foundation models.,Application of 3D AIGC foundation models in scene understanding,negative,False,0,0.625,0.375,0,3.8733313903212547,3,0.5,0.36363636363636365,10,0.40454545454545454,0.8,0.34391394914475515,0.23988608332208322,-0.001483018418562232,0.21804834147909555,0.15283106231300353,0.2607014697995868,0.04265312832049126,0.47058823529411764,0.3830915200952772,0.26913668387554907,-0.0030086999273420904,0.26115860931288304,0.2126213084767788,0.29451821818249047,0.03335960886960743,5,18,8,1.0,3,5,3,3,8,10,0.19999999999999996
Q34/s03,34,3,Show me research on 3d scene understanding leveraging progress on 3D AIGC foundation models.,Advancements in 3D AIGC foundational models for scene understanding,negative,False,0,0.8571428571428571,0.14285714285714285,0,2.2047548070549965,1,0.6666666666666666,0.4305555555555556,10,0.2493055555555555,0.7,0.29730098386297166,0.1956673726005358,-0.0010523548953520962,0.19650033058998306,0.15246617373107818,0.1650085502931087,-0.031491780296874355,0.47058823529411764,0.33493073422029385,0.22021437173447808,-0.00521616090351887,0.1950499746113605,0.23085217298549046,0.2026026610433929,0.007552686432032385,5,18,2,1.0,1,5,3,3,7,10,0.30000000000000004
Q34/s04,34,4,Show me research on 3d scene understanding leveraging progress on 3D AIGC foundation models.,Research on 3D scene understanding using AIGC,negative,False,0,0.7142857142857143,0.2857142857142857,0,2.8359441608190536,2,0.5555555555555556,0.3888888888888889,10,0.3138888888888889,0.7,0.28221438008730065,0.20937232469050637,-0.0033565599633594016,0.1989940335254075,0.230606755525963,0.21348617135779652,0.014492137832389007,0.47058823529411764,0.273529859923867,0.21096065869001093,-0.0019153060062393052,0.19455696821859506,0.20061065556595345,0.2053366858447858,0.010779717626190732,5,18,2,1.0,2,5,3,3,7,10,0.30000000000000004
Q34/s05,34,5,Show me research on 3d scene understanding leveraging progress on 3D AIGC foundation models.,Survey papers on 3D scene understanding with 3D AIGC models,negative,False,0,0.75,0.25,0,2.526309434324503,2,0.6666666666666666,0.4053030303030303,10,0.3378787878787879,0.8,0.5683975260974653,0.2995997688605322,-0.0033262151470488544,0.22985297413882116,0.28690669406481867,0.27250210251830426,0.04264912837948309,0.47058823529411764,0.44925924700758574,0.24065404523740536,-0.0014441894368464655,0.19471234227529116,0.2188928287301488,0.2216034197587281,0.026891077483436943,5,18,2,1.0,2,5,3,3,8,10,0.19999999999999996
Q35/s01,35,1,Give me papers about LLM quantized pretraining.,Survey papers on LLM quantized pretraining,negative,False,0,0.4444444444444444,0.5555555555555556,0,2.538833349943161,5,0.13333333333333333,0.12156862745098039,10,0.6452941176470588,0.9,0.1752312949544995,0.08807564506921534,-0.007470637630893357,0.049468548691612275,0.11696789956251957,0.11592463553300948,0.0664560868413972,0.36170212765957444,0.1187128234601725,0.04132708022027541,-0.004219126089497299,0.01296504277052171,0.0391876445413831,0.05263348933385187,0.039668446563330156,5,30,9,1.0,4,5,3,3,9,10,0.09999999999999998
Q35/s02,35,2,Give me papers about LLM quantized pretraining.,Quantitative pretraining of language models,negative,False,0,0.2,0.8,0,4.023680679500103,8,0.11764705882352941,0.029411764705882353,10,0.8852941176470588,1.0,0.2776673481632116,0.10888015261837203,-0.001795387817325495,0.15734045191769722,0.06586040557299902,0.1322449654341488,-0.025095486483548424,0.36170212765957444,0.08677332130303271,0.008677332130303271,-0.0015776967509642313,0.0,0.0,0.0,0.0,5,30,8,1.0,5,5,3,3,10,10,0.0
Q35/s03,35,3,Give me papers about LLM quantized pretraining.,Methods for quantized pretraining in LLM,negative,False,0,0.8,0.2,0,3.1538031920790672,2,0.8,0.3127450980392157,10,0.44362745098039214,1.0,0.3215494304715208,0.13052657090354375,-0.009999982252671185,0.07625185411138691,0.06217060980805299,0.12860603266378579,0.05235417855239888,0.36170212765957444,0.21607458741061247,0.08148679346492933,-0.006125573827206029,0.04618268660683189,0.0,0.08369564191930731,0.03751295531247542,5,30,8,1.0,1,5,3,3,10,10,0.0
Q35/s04,35,4,Give me papers about LLM quantized pretraining.,Research on quantization techniques in LLM pretraining,negative,False,0,1.0,0.0,0,4.605708971619606,0,0.8,0.3294871794871795,10,0.26820512820512826,0.8,0.23040465052519812,0.15293199262300422,-0.004804321474701075,0.14301912105538722,0.1597583437999913,0.16803364055868317,0.025014519503295946,0.36170212765957444,0.13035357637284,0.04815542404757554,-0.004961321930031417,0.0314636046166596,0.1187128234601725,0.03957094115339083,0.008107336536731236,5,30,0,1.0,0,5,3,3,8,10,0.19999999999999996
Q35/s05,35,5,Give me papers about LLM quantized pretraining.,Effects of quantization on language model pretraining,negative,False,0,0.5,0.5,0,1.900510549545288,5,0.38461538461538464,0.20889894419306185,10,0.645550527903469,1.0,0.24532338408335438,0.13625216986764843,0.008104932580568724,0.18225229997687042,0.14789320559538865,0.11782608903543189,-0.06442621094143854,0.36170212765957444,0.10854218888081373,0.019522548050888,0.0006532720696841832,0.028894430542688757,0.0,0.0,-0.028894430542688757,5,30,5,1.0,3,5,3,3,10,10,0.0
Q36/s01,36,1,Show me research on identity preservation video generation.,Survey papers on identity preservation in video generation,negative,False,0,0.7,0.3,0,2.076380979269743,3,0.25,0.2006578947368421,10,0.549671052631579,1.0,0.4002504976146635,0.24142056743209578,-0.0037902280814068527,0.22129983728616495,0.2921371584643339,0.2271902941904242,0.005890456904259239,0.38,0.3969012285770187,0.23453763185247006,-0.0035828085827408923,0.23064456306522352,0.3044730990108805,0.22350947240619562,-0.007135090659027898,5,31,10,1.0,1,5,3,3,10,10,0.0
Q36/s02,36,2,Show me research on identity preservation video generation.,Deep learning techniques for identity preservation in video generation,positive,True,1,0.6,0.4,0,3.0510187968611717,4,0.25,0.14755331957344342,10,0.6262233402132783,1.0,0.3533965550357999,0.143098576598111,0.0013874678055805602,0.11869641085634905,0.13365338270688878,0.12166256341537261,0.0029661525590235632,0.38,0.3508609494353689,0.1667803130355977,0.000263899725018159,0.14836478914304457,0.1670602826193335,0.15207233679179555,0.003707547648750975,5,31,6,1.0,4,5,3,3,10,10,0.0
Q36/s03,36,3,Show me research on identity preservation video generation.,Research articles on identity preservation video creation,positive,True,1,0.8,0.2,0,2.3499857299029827,2,0.3333333333333333,0.2013888888888889,10,0.49930555555555556,1.0,0.235249182181553,0.12695569069410753,-0.004315715437683235,0.15830161375357152,0.18714224635734306,0.18263243391038567,0.024330820156814148,0.38,0.3765376357498298,0.21062808233534802,-0.010283779083864911,0.23583249659802508,0.3044730990108805,0.309383513811855,0.07355101721382995,5,31,5,1.0,1,5,3,3,10,10,0.0
Q36/s04,36,4,Show me research on identity preservation video generation.,Latest techniques in identity preservation video generation,negative,False,0,0.7,0.3,0,2.5276492796838284,3,0.3333333333333333,0.21772875816993464,10,0.5411356209150326,1.0,0.23095764119411277,0.14383536586772094,-0.014699809893521258,0.08124171827737406,0.1980772837798579,0.17140520172416676,0.0901634834467927,0.38,0.3044730990108805,0.1896191845685734,-0.01937886380381558,0.10710153431161515,0.2611266902636181,0.22596469502249347,0.11886316071087832,5,31,3,1.0,3,5,3,3,10,10,0.0
Q36/s05,36,5,Show me research on identity preservation video generation.,AI approaches for identity preservation in video editing,negative,False,0,0.3,0.7,0,1.7002765275537968,7,0.1111111111111111,0.08187134502923976,10,0.8090643274853802,1.0,0.30156351230849066,0.20267231512998105,-0.006156078558243746,0.1275252514451606,0.1452316344148431,0.18727108275141205,0.05974583130625144,0.38,0.3059396068208959,0.20106638866482604,-0.01080834165244508,0.13935052076517637,0.19223632880884525,0.2580713749192327,0.11872085415405634,5,31,7,1.0,4,5,3,3,10,10,0.0
Q37/s01,37,1,Give me some papers showing that LLM agents can do schedule planning.,Survey papers on schedule planning with Language Model agents,negative,False,0,0.625,0.375,0,1.8957952968776226,3,0.4166666666666667,0.27793040293040294,10,0.4388278388278389,0.8,0.3739127282786836,0.19205454771085406,-0.03487219566782962,0.0634365194569546,0.3492894171325628,0.34113620116571036,0.27769968170875575,0.3902439024390244,0.3092220498320189,0.13676462493080116,-0.030205972050119285,0.03007264818860614,0.28885882020539816,0.2708383116587463,0.24076566347014014,5,25,8,1.0,2,5,3,3,8,10,0.19999999999999996
Q37/s02,37,2,Give me some papers showing that LLM agents can do schedule planning.,Research articles on LLM-based schedule planning,negative,False,0,0.4444444444444444,0.5555555555555556,0,2.415059830993414,5,0.3076923076923077,0.2381868131868132,10,0.592815934065934,0.9,0.3273017818973846,0.15608930810638474,-0.018251986934255216,0.1317236843084009,0.3273017818973846,0.23038532444459733,0.09866164013619644,0.3902439024390244,0.28885882020539816,0.13716424133307853,-0.016746147506964886,0.11739911214225757,0.26144793903397523,0.20640375032361924,0.08900463818136167,5,25,6,1.0,2,5,3,3,9,10,0.09999999999999998
Q37/s03,37,3,Give me some papers showing that LLM agents can do schedule planning.,LLM agents in schedule planning research papers,negative,False,0,0.5714285714285714,0.42857142857142855,0,2.127586293965578,3,0.36363636363636365,0.2687937062937063,10,0.4059222027972028,0.7,0.4068727914537174,0.22615233510962351,-0.03114019578299542,0.0900527286503135,0.3800789580718577,0.3552607385068743,0.2652080098565608,0.3902439024390244,0.3092220498320189,0.1718750678486946,-0.023666451467014793,0.06843979231622838,0.28885882020539816,0.2699970509048617,0.20155725858863333,5,25,4,1.0,3,5,3,3,7,10,0.30000000000000004
Q37/s04,37,4,Give me some papers showing that LLM agents can do schedule planning.,Use of LLM agents in schedule planning studies,negative,False,0,0.625,0.375,0,1.69737259298563,3,0.36363636363636365,0.2790959040959041,10,0.43836163836163833,0.8,0.4068727914537174,0.22782474194101388,-0.0197668229452051,0.17027853122827694,0.3800789580718577,0.3507328861715971,0.18045435494332016,0.3902439024390244,0.3092220498320189,0.17314609181347704,-0.01502272365754444,0.12941115153133242,0.28885882020539816,0.2665558972817633,0.1371447457504309,5,25,3,1.0,3,5,3,3,8,10,0.19999999999999996
